canonical_project_id,project_id,observation_month,physical_progress_pct,cumulative_expenditure_cr,expenditure_ratio_pct,progress_change_1m,progress_change_3m,progress_velocity_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_escalation_pct,expenditure_progress_gap
400102,400102,2026-05-01,97.0,971.47,102.27399538884268,0.0,0.0,0.0,0.0,30.769999999999985,10.25666666666666,29.03563229320908,5.273995388842678
400102,400102,2026-06-01,97.0,971.47,102.27399538884268,0.0,0.0,0.0,0.0,0.0,0.0,29.03563229320908,5.273995388842678
400102,400102,2026-07-01,97.0,971.47,102.27399538884268,0.0,0.0,0.0,0.0,0.0,0.0,29.03563229320908,5.273995388842678
400103,400103,2026-01-01,92.0,4491.08,75.60626185798532,,,,,,,346.1871854578232,-16.393738142014683
400103,400103,2026-02-01,92.0,4491.08,75.60626185798532,0.0,,,0.0,,,346.1871854578232,-16.393738142014683
400103,400103,2026-03-01,92.0,4491.08,75.60626185798532,0.0,,,0.0,,,346.1871854578232,-16.393738142014683
400103,400103,2026-04-01,92.0,4491.08,75.60626185798532,0.0,0.0,0.0,0.0,0.0,0.0,346.1871854578232,-16.393738142014683
400103,400103,2026-05-01,92.0,4491.08,75.60626185798532,0.0,0.0,0.0,0.0,0.0,0.0,346.1871854578232,-16.393738142014683
400103,400103,2026-06-01,92.0,4491.08,75.60626185798532,0.0,0.0,0.0,0.0,0.0,0.0,346.1871854578232,-16.393738142014683
400103,400103,2026-07-01,92.0,4491.08,75.60626185798532,0.0,0.0,0.0,0.0,0.0,0.0,346.1871854578232,-16.393738142014683
400104,400104,2026-01-01,44.0,447.68,,,,,,,,,
400104,400104,2026-02-01,44.0,447.68,,0.0,,,0.0,,,,
400104,400104,2026-03-01,44.5,447.68,,0.5,,,0.0,,,,
400105,400105,2026-01-01,76.0,713.46,,,,,,,,,
400105,400105,2026-02-01,76.0,713.46,,0.0,,,0.0,,,,
400105,400105,2026-03-01,76.22,713.46,,0.2199999999999988,,,0.0,,,,
400105,400105,2026-04-01,76.22,713.46,,0.0,0.2199999999999988,0.0733333333333329,0.0,0.0,0.0,,
400107,400107,2026-01-01,80.0,2619.61,,,,,,,,,
400107,400107,2026-02-01,80.0,2623.44,,0.0,,,3.8299999999999272,,,,
400107,400107,2026-03-01,80.54,2778.84,,0.5400000000000063,,,155.4000000000001,,,,
400107,400107,2026-04-01,80.54,2779.38,,0.0,0.5400000000000063,0.180000000000002,0.5399999999999636,159.76999999999998,53.25666666666666,,
400109,400109,2026-01-01,69.0,690.49,,,,,,,,,
400109,400109,2026-02-01,69.0,690.49,,0.0,,,0.0,,,,
400109,400109,2026-03-01,69.63,690.49,,0.6299999999999955,,,0.0,,,,
400109,400109,2026-04-01,69.63,690.49,,0.0,0.6299999999999955,0.2099999999999985,0.0,0.0,0.0,,
400111,400111,2026-01-01,72.0,616.93,84.85502860915493,,,,,,,58.06248233580449,12.855028609154928
400111,400111,2026-02-01,72.0,618.85,85.11911311619718,0.0,,,1.9200000000000728,,,58.06248233580449,13.119113116197184
400111,400111,2026-03-01,72.0,618.85,85.11911311619718,0.0,,,0.0,,,58.06248233580449,13.119113116197184
400111,400111,2026-04-01,72.0,618.85,85.11911311619718,0.0,0.0,0.0,0.0,1.9200000000000728,0.6400000000000242,58.06248233580449,13.119113116197184
400111,400111,2026-05-01,72.0,618.85,85.11911311619718,0.0,0.0,0.0,0.0,0.0,0.0,58.06248233580449,13.119113116197184
400111,400111,2026-06-01,73.0,620.15,85.29792033450704,1.0,1.0,0.3333333333333333,1.2999999999999543,1.2999999999999543,0.4333333333333182,58.06248233580449,12.29792033450704
400111,400111,2026-07-01,73.0,620.15,85.29792033450704,0.0,1.0,0.3333333333333333,0.0,1.2999999999999543,0.4333333333333182,58.06248233580449,12.29792033450704
400112,400112,2026-01-01,91.0,9390.82,,,,,,,,,
400112,400112,2026-02-01,91.0,9390.82,,0.0,,,0.0,,,,
400112,400112,2026-03-01,91.0,9587.99,,0.0,,,197.17000000000007,,,,
400112,400112,2026-04-01,92.0,10516.63,,1.0,1.0,0.3333333333333333,928.6399999999994,1125.8099999999995,375.2699999999998,,
400115,400115,2026-01-01,75.0,783.1,87.65881233559075,,,,,,,18.94997536716244,12.658812335590753
400115,400115,2026-02-01,75.0,783.1,87.65881233559075,0.0,,,0.0,,,18.94997536716244,12.658812335590753
400115,400115,2026-03-01,75.0,814.02,91.11994179213076,0.0,,,30.91999999999996,,,18.94997536716244,16.119941792130746
400115,400115,2026-04-01,75.0,814.02,91.11994179213076,0.0,0.0,0.0,0.0,30.91999999999996,10.306666666666652,18.94997536716244,16.119941792130746
400115,400115,2026-05-01,75.0,814.02,91.11994179213076,0.0,0.0,0.0,0.0,30.91999999999996,10.306666666666652,18.94997536716244,16.119941792130746
400115,400115,2026-06-01,75.0,814.02,91.11994179213076,0.0,0.0,0.0,0.0,0.0,0.0,18.94997536716244,16.119941792130746
400115,400115,2026-07-01,75.0,814.02,91.11994179213076,0.0,0.0,0.0,0.0,0.0,0.0,18.94997536716244,16.119941792130746
400116,400116,2026-01-01,80.0,2068.79,147.80238622561976,,,,,,,13.87544237887971,67.80238622561976
400116,400116,2026-02-01,81.0,2076.79,148.37393727227263,1.0,,,8.0,,,13.87544237887971,67.37393727227263
400116,400116,2026-03-01,81.08,2155.66,154.00871615346142,0.0799999999999983,,,78.86999999999989,,,13.87544237887971,72.92871615346142
400116,400116,2026-04-01,81.42,2190.05,156.4656712152604,0.3400000000000034,1.4200000000000017,0.4733333333333339,34.39000000000033,121.26000000000022,40.42000000000007,13.87544237887971,75.04567121526041
400116,400116,2026-05-01,81.52,2203.81,157.44873901550332,0.0999999999999943,0.519999999999996,0.173333333333332,13.759999999999764,127.01999999999998,42.34,13.87544237887971,75.92873901550333
400116,400116,2026-06-01,81.52,2240.05,160.03786525684075,0.0,0.4399999999999977,0.1466666666666659,36.24000000000024,84.39000000000033,28.13000000000011,13.87544237887971,78.51786525684078
400116,400116,2026-07-01,81.52,2270.96,162.24619561334572,0.0,0.0999999999999943,0.0333333333333314,30.90999999999985,80.90999999999985,26.969999999999956,13.87544237887971,80.72619561334572
400119,400119,2026-01-01,90.0,3123.2,92.51458870227198,,,,,,,5.804700550664591,2.514588702271979
400119,400119,2026-02-01,90.0,3123.2,92.51458870227198,0.0,,,0.0,,,5.804700550664591,2.514588702271979
400119,400119,2026-03-01,90.0,3123.2,92.51458870227198,0.0,,,0.0,,,5.804700550664591,2.514588702271979
400119,400119,2026-04-01,90.0,3123.2,92.51458870227198,0.0,0.0,0.0,0.0,0.0,0.0,5.804700550664591,2.514588702271979
400119,400119,2026-05-01,90.0,3123.2,92.51458870227198,0.0,0.0,0.0,0.0,0.0,0.0,5.804700550664591,2.514588702271979
400119,400119,2026-06-01,90.0,3123.2,92.51458870227198,0.0,0.0,0.0,0.0,0.0,0.0,5.804700550664591,2.514588702271979
400119,400119,2026-07-01,90.0,3123.2,92.51458870227198,0.0,0.0,0.0,0.0,0.0,0.0,5.804700550664591,2.514588702271979
400120,400120,2026-01-01,96.0,96246.4,282.9777725508644,,,,,,,0.0,186.9777725508644
400120,400120,2026-02-01,96.0,98707.47,290.21365988474656,0.0,,,2461.070000000007,,,0.0,194.21365988474656
400120,400120,2026-03-01,96.5,32994.92,97.00964365518053,0.5,,,-65712.55,,,0.0,0.5096436551805255
400120,400120,2026-04-01,96.5,101617.3,298.76896389509585,0.0,0.5,0.1666666666666666,68622.38,5370.900000000009,1790.300000000003,0.0,202.26896389509585
400120,400120,2026-05-01,96.6,103092.24,303.1054921792309,0.0999999999999943,0.5999999999999943,0.1999999999999981,1474.9400000000023,4384.770000000004,1461.5900000000013,0.0,206.5054921792309
400120,400120,2026-06-01,96.8,32754.43,96.30256968128896,0.2000000000000028,0.2999999999999971,0.099999999999999,-70337.81,-240.489999999998,-80.16333333333266,0.0,-0.4974303187110394
400120,400120,2026-07-01,96.9,23048.58,67.7660237563213,0.1000000000000085,0.4000000000000057,0.1333333333333352,-9705.85,-78568.72,-26189.573333333334,0.0,-29.133976243678703
400121,400121,2026-01-01,49.0,443.37,42.48344719871985,,,,,,,0.0,-6.516552801280149
400121,400121,2026-02-01,54.0,518.05,49.6392399605224,5.0,,,74.67999999999995,,,0.0,-4.360760039477604
400121,400121,2026-03-01,60.3,606.39,58.10392572080143,6.299999999999997,,,88.34000000000003,,,0.0,-2.196074279198569
400121,400121,2026-04-01,63.1,609.8,58.43066987342256,2.8000000000000043,14.1,4.7,3.409999999999968,166.42999999999995,55.47666666666665,0.0,-4.669330126577442
400121,400121,2026-05-01,65.0,628.29,60.202370571945984,1.8999999999999984,11.0,3.6666666666666665,18.49000000000001,110.24,36.74666666666667,0.0,-4.797629428054016
400121,400121,2026-06-01,65.0,628.29,60.202370571945984,0.0,4.700000000000003,1.5666666666666675,0.0,21.899999999999977,7.299999999999993,0.0,-4.797629428054016
400121,400121,2026-07-01,70.33,649.52,62.23661642536147,5.329999999999998,7.229999999999997,2.409999999999999,21.230000000000015,39.72000000000003,13.240000000000007,0.0,-8.09338357463853
400136,400136,2026-01-01,16.0,6.57,0.2469924812030075,,,,,,,0.0,-15.753007518796991
400136,400136,2026-02-01,16.0,6.57,0.2469924812030075,0.0,,,0.0,,,0.0,-15.753007518796991
400136,400136,2026-03-01,16.72,9.36,0.3518796992481203,0.7199999999999989,,,2.789999999999999,,,0.0,-16.36812030075188
400136,400136,2026-04-01,16.77,16.1,0.605263157894737,0.0500000000000007,0.7699999999999996,0.2566666666666665,6.740000000000002,9.53,3.176666666666667,0.0,-16.164736842105263
400136,400136,2026-05-01,16.77,17.03,0.6402255639097745,0.0,0.7699999999999996,0.2566666666666665,0.9299999999999996,10.46,3.486666666666667,0.0,-16.129774436090226
400136,400136,2026-06-01,16.77,17.4,0.6541353383458646,0.0,0.0500000000000007,0.0166666666666669,0.3699999999999974,8.04,2.68,0.0,-16.115864661654136
400136,400136,2026-07-01,16.77,17.03,0.6402255639097745,0.0,0.0,0.0,-0.3699999999999974,0.9299999999999996,0.3099999999999999,0.0,-16.129774436090226
400138,400138,2026-01-01,24.0,440.75,45.27478171545968,,,,,,,0.0,21.27478171545968
400138,400138,2026-02-01,24.0,440.75,45.27478171545968,0.0,,,0.0,,,0.0,21.27478171545968
400138,400138,2026-03-01,24.75,440.75,45.27478171545968,0.75,,,0.0,,,0.0,20.52478171545968
400138,400138,2026-04-01,24.86,440.75,45.27478171545968,0.1099999999999994,0.8599999999999994,0.2866666666666664,0.0,0.0,0.0,0.0,20.41478171545968
400138,400138,2026-05-01,25.03,440.75,45.27478171545968,0.1700000000000017,1.0300000000000011,0.3433333333333337,0.0,0.0,0.0,0.0,20.24478171545968
400138,400138,2026-06-01,25.11,772.12,79.31381612737545,0.0799999999999983,0.3599999999999994,0.1199999999999998,331.37,331.37,110.45666666666666,0.0,54.20381612737545
400138,400138,2026-07-01,25.11,772.12,79.31381612737545,0.0,0.25,0.0833333333333333,0.0,331.37,110.45666666666666,0.0,54.20381612737545
400139,400139,2026-01-01,42.0,455.95,72.9053405820275,,,,,,,0.0,30.905340582027502
400139,400139,2026-02-01,42.0,455.95,72.9053405820275,0.0,,,0.0,,,0.0,30.905340582027502
400139,400139,2026-03-01,43.1,464.57,74.28365845858652,1.1000000000000014,,,8.620000000000005,,,0.0,31.183658458586518
400139,400139,2026-04-01,47.95,455.95,72.9053405820275,4.850000000000001,5.950000000000003,1.9833333333333345,-8.620000000000005,0.0,0.0,0.0,24.955340582027503
400139,400139,2026-05-01,45.52,456.48,72.99008634473937,-2.43,3.520000000000003,1.1733333333333344,0.5300000000000296,0.5300000000000296,0.1766666666666765,0.0,27.470086344739364
400139,400139,2026-06-01,45.78,456.48,72.99008634473937,0.259999999999998,2.68,0.8933333333333332,0.0,-8.089999999999975,-2.6966666666666583,0.0,27.210086344739366
400139,400139,2026-07-01,45.78,456.48,72.99008634473937,0.0,-2.1700000000000017,-0.7233333333333339,0.0,0.5300000000000296,0.1766666666666765,0.0,27.210086344739366
400141,400141,2026-01-01,81.0,4556.52,80.25715996759081,,,,,,,38.37192298318303,-0.742840032409191
400141,400141,2026-02-01,82.0,4640.29,81.73265931588404,1.0,,,83.76999999999953,,,38.37192298318303,-0.2673406841159647
400141,400141,2026-03-01,92.1,4840.66,85.26191566562159,10.099999999999994,,,200.3699999999999,,,38.37192298318303,-6.838084334378408
400141,400141,2026-04-01,94.2,4887.6,86.08870257512243,2.1000000000000085,13.200000000000005,4.400000000000001,46.94000000000051,331.0799999999999,110.35999999999996,38.37192298318303,-8.111297424877577
400141,400141,2026-05-01,94.7,4920.25,86.66378976291965,0.5,12.700000000000005,4.233333333333334,32.64999999999964,279.96000000000004,93.32,38.37192298318303,-8.036210237080354
400141,400141,2026-06-01,95.2,4985.07,87.80550956423716,0.5,3.1000000000000085,1.033333333333336,64.81999999999971,144.40999999999983,48.13666666666662,38.37192298318303,-7.394490435762847
400141,400141,2026-07-01,95.64,5023.49,88.48222778032198,0.4399999999999977,1.4399999999999975,0.4799999999999992,38.42000000000007,135.88999999999942,45.29666666666648,38.37192298318303,-7.157772219678023
400142,400142,2026-01-01,87.0,1289.25,57.48138570600562,,,,,,,0.0,-29.518614293994386
400142,400142,2026-02-01,87.0,1295.12,57.74310045030986,0.0,,,5.869999999999891,,,0.0,-29.25689954969014
400142,400142,2026-03-01,87.0,1326.95,59.16224530741451,0.0,,,31.830000000000155,,,0.0,-27.83775469258549
400142,400142,2026-04-01,87.0,1365.83,60.89571536849614,0.0,0.0,0.0,38.87999999999988,76.57999999999993,25.52666666666664,0.0,-26.10428463150386
400142,400142,2026-05-01,87.0,1388.09,61.88818048062775,0.0,0.0,0.0,22.25999999999999,92.97000000000004,30.99000000000001,0.0,-25.111819519372247
400142,400142,2026-06-01,87.0,1422.51,63.422800838200544,0.0,0.0,0.0,34.42000000000007,95.55999999999996,31.853333333333318,0.0,-23.577199161799456
400142,400142,2026-07-01,87.0,1432.45,63.865977083240445,0.0,0.0,0.0,9.940000000000056,66.62000000000012,22.206666666666703,0.0,-23.134022916759555
400144,400144,2026-01-01,10.0,92.68,4.011912801066612,,,,,,,0.0,-5.988087198933388
400144,400144,2026-02-01,10.0,94.48,4.089830831298808,0.0,,,1.7999999999999972,,,0.0,-5.910169168701192
400144,400144,2026-03-01,10.36,113.45,4.911000294357003,0.3599999999999994,,,18.97,,,0.0,-5.448999705642996
400144,400144,2026-04-01,11.81,113.83,4.927449656294911,1.450000000000001,1.8100000000000005,0.6033333333333335,0.3799999999999954,21.14999999999999,7.049999999999997,0.0,-6.8825503437050894
400144,400144,2026-05-01,11.81,115.62,5.004934808581373,0.0,1.8100000000000005,0.6033333333333335,1.7900000000000065,21.14,7.046666666666667,0.0,-6.805065191418628
400144,400144,2026-06-01,11.81,117.37,5.080688449084896,0.0,1.450000000000001,0.4833333333333336,1.75,3.9200000000000017,1.3066666666666673,0.0,-6.729311550915105
400144,400144,2026-07-01,11.81,118.97,5.149948920402403,0.0,0.0,0.0,1.5999999999999943,5.140000000000001,1.7133333333333336,0.0,-6.660051079597597
400148,400148,2026-01-01,75.0,279.78,32.17933382407066,,,,,,,0.0,-42.82066617592934
400148,400148,2026-02-01,75.0,281.8,32.41166728008833,0.0,,,2.0200000000000387,,,0.0,-42.58833271991167
400148,400148,2026-03-01,75.15,325.4,37.4263894000736,0.1500000000000056,,,43.599999999999966,,,0.0,-37.7236105999264
400148,400148,2026-04-01,75.15,325.4,37.4263894000736,0.0,0.1500000000000056,0.0500000000000019,0.0,45.620000000000005,15.206666666666669,0.0,-37.7236105999264
400148,400148,2026-05-01,75.15,325.4,37.4263894000736,0.0,0.1500000000000056,0.0500000000000019,0.0,43.599999999999966,14.533333333333324,0.0,-37.7236105999264
400148,400148,2026-06-01,75.15,324.92,37.371181450128816,0.0,0.0,0.0,-0.4799999999999613,-0.4799999999999613,-0.1599999999999871,0.0,-37.77881854987119
400148,400148,2026-07-01,75.15,325.09,37.39073426573426,0.0,0.0,0.0,0.169999999999959,-0.3100000000000023,-0.1033333333333341,0.0,-37.75926573426575
400149,400149,2026-01-01,55.0,958.18,41.4832453026236,,,,,,,0.0,-13.5167546973764
400149,400149,2026-02-01,55.0,958.83,41.51138626720928,0.0,,,0.650000000000091,,,0.0,-13.488613732790718
400149,400149,2026-03-01,55.95,993.49,43.011949086501,0.9500000000000028,,,34.65999999999997,,,0.0,-12.938050913499003
400149,400149,2026-04-01,55.95,993.79,43.02493722400207,0.0,0.9500000000000028,0.3166666666666676,0.2999999999999545,35.610000000000014,11.870000000000005,0.0,-12.92506277599793
400149,400149,2026-05-01,55.95,999.09,43.25439431985453,0.0,0.9500000000000028,0.3166666666666676,5.300000000000068,40.25999999999999,13.419999999999996,0.0,-12.69560568014547
400149,400149,2026-06-01,55.95,1007.09,43.60074465321673,0.0,0.0,0.0,8.0,13.600000000000025,4.533333333333341,0.0,-12.349255346783274
400149,400149,2026-07-01,55.95,1039.65,45.01039051000086,0.0,0.0,0.0,32.56000000000006,45.86000000000013,15.28666666666671,0.0,-10.939609489999144
400150,400150,2026-01-01,38.0,1618.78,23.243872705629972,,,,,,,0.0,-14.756127294370025
400150,400150,2026-02-01,38.0,1628.47,23.38301028239616,0.0,,,9.690000000000056,,,0.0,-14.616989717603843
400150,400150,2026-03-01,38.86,1700.48,24.41699345091344,0.8599999999999994,,,72.00999999999999,,,0.0,-14.443006549086558
400150,400150,2026-04-01,40.21,1688.4,24.243538143654884,1.3500000000000014,2.210000000000001,0.7366666666666669,-12.079999999999927,69.62000000000012,23.206666666666703,0.0,-15.966461856345116
400150,400150,2026-05-01,39.3,1692.65,24.304563396622505,-0.9100000000000036,1.2999999999999972,0.4333333333333324,4.25,64.18000000000006,21.39333333333336,0.0,-14.995436603377492
400150,400150,2026-06-01,39.42,2298.45,33.00317474904262,0.1200000000000045,0.5600000000000023,0.1866666666666674,605.7999999999997,597.9699999999998,199.32333333333327,0.0,-6.41682525095738
400150,400150,2026-07-01,39.42,2299.77,33.02212847467022,0.0,-0.7899999999999991,-0.263333333333333,1.3200000000001637,611.3699999999999,203.79,0.0,-6.397871525329784
400151,400151,2026-01-01,68.0,602.95,95.05754374901468,,,,,,,0.0,27.05754374901467
400151,400151,2026-02-01,68.0,602.95,95.05754374901468,0.0,,,0.0,,,0.0,27.05754374901467
400151,400151,2026-03-01,68.91,605.0,95.38073466813812,0.9099999999999966,,,2.0499999999999545,,,0.0,26.47073466813812
400151,400151,2026-04-01,71.38,605.7,95.49109254296076,2.469999999999999,3.3799999999999955,1.1266666666666652,0.7000000000000455,2.75,0.9166666666666666,0.0,24.11109254296076
400151,400151,2026-05-01,68.75,606.01,95.53996531609648,-2.6299999999999955,0.75,0.25,0.3099999999999454,3.059999999999945,1.0199999999999818,0.0,26.789965316096485
400151,400151,2026-06-01,68.9,598.32,94.32760523411636,0.1500000000000056,-0.0099999999999909,-0.0033333333333303,-7.689999999999941,-6.67999999999995,-2.22666666666665,0.0,25.42760523411636
400151,400151,2026-07-01,68.9,598.34,94.33075831625416,0.0,-2.4799999999999898,-0.8266666666666632,0.0199999999999818,-7.360000000000014,-2.453333333333338,0.0,25.430758316254146
400152,400152,2026-01-01,44.0,498.6,,,,,,,,,
400152,400152,2026-02-01,44.0,498.6,,0.0,,,0.0,,,,
400153,400153,2026-01-01,21.0,84.94,8.531795855640487,,,,,,,0.0,-12.468204144359513
400153,400153,2026-02-01,21.0,84.94,8.531795855640487,0.0,,,0.0,,,0.0,-12.468204144359513
400153,400153,2026-03-01,21.74,85.45,8.583022790963971,0.7399999999999984,,,0.5100000000000051,,,0.0,-13.156977209036029
400153,400153,2026-04-01,22.84,84.94,8.531795855640487,1.1000000000000014,1.84,0.6133333333333333,-0.5100000000000051,0.0,0.0,0.0,-14.308204144359513
400153,400153,2026-05-01,22.54,85.34,8.571973844129493,-0.3000000000000007,1.5399999999999991,0.5133333333333331,0.4000000000000057,0.4000000000000057,0.1333333333333352,0.0,-13.968026155870506
400153,400153,2026-06-01,24.02,85.34,8.571973844129493,1.4800000000000004,2.280000000000001,0.7600000000000003,0.0,-0.1099999999999994,-0.0366666666666664,0.0,-15.448026155870506
400153,400153,2026-07-01,24.02,85.34,8.571973844129493,0.0,1.1799999999999995,0.3933333333333332,0.0,0.4000000000000057,0.1333333333333352,0.0,-15.448026155870506
400154,400154,2026-01-01,10.0,236.58,36.98874296435272,,,,,,,0.0,26.988742964352724
400154,400154,2026-02-01,10.0,236.58,36.98874296435272,0.0,,,0.0,,,0.0,26.988742964352724
400154,400154,2026-03-01,10.19,236.58,36.98874296435272,0.1899999999999995,,,0.0,,,0.0,26.798742964352726
400154,400154,2026-04-01,10.19,236.58,36.98874296435272,0.0,0.1899999999999995,0.0633333333333331,0.0,0.0,0.0,0.0,26.798742964352726
400154,400154,2026-05-01,10.19,236.58,36.98874296435272,0.0,0.1899999999999995,0.0633333333333331,0.0,0.0,0.0,0.0,26.798742964352726
400154,400154,2026-06-01,11.24,236.58,36.98874296435272,1.0500000000000007,1.0500000000000007,0.3500000000000002,0.0,0.0,0.0,0.0,25.74874296435272
400154,400154,2026-07-01,11.24,14.78,2.310819262038774,0.0,1.0500000000000007,0.3500000000000002,-221.8,-221.8,-73.93333333333334,0.0,-8.929180737961225
400155,400155,2026-01-01,26.0,185.05,6.55956782355631,,,,,,,0.0,-19.44043217644369
400155,400155,2026-02-01,26.0,185.19,6.564530479569807,0.0,,,0.1399999999999863,,,0.0,-19.435469520430196
400155,400155,2026-03-01,26.86,186.16,6.598914596234762,0.8599999999999994,,,0.9699999999999988,,,0.0,-20.26108540376524
400155,400155,2026-04-01,28.85,185.19,6.564530479569807,1.990000000000002,2.8500000000000014,0.9500000000000004,-0.9699999999999988,0.1399999999999863,0.0466666666666621,0.0,-22.285469520430198
400155,400155,2026-05-01,27.51,186.02,6.593951940221264,-1.34,1.5100000000000016,0.5033333333333339,0.8300000000000125,0.8300000000000125,0.2766666666666708,0.0,-20.91604805977874
