canonical_project_id,project_id,base_risk_score,anomaly_score,trajectory_risk_score,data_confidence_score,final_risk_score,risk_category,future_deterioration_probability,predicted_future_deterioration,risk_explanation,predictive_risk_band
618635,618635,0.0,-0.11201421993611504,10.0,90.0,1.58,LOW,0.5153,1,Limited Adverse Evidence,ELEVATED
618636,618636,1.51,-0.08961888252246847,10.0,85.7,2.69,LOW,0.387,0,Limited Adverse Evidence,WATCH
618637,618637,22.06,-0.11076897826780818,30.0,90.0,20.99,LOW,0.3681,0,Limited Adverse Evidence,WATCH
618638,618638,83.43,-0.12557799865339542,30.0,52.1,66.21,HIGH,0.2951,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618639,618639,58.45,-0.0957408759129062,60.0,90.0,52.54,HIGH,0.1399,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618640,618640,16.72,-0.08002269082582109,10.0,85.7,13.9,LOW,0.1028,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618641,618641,8.72,-0.05160352727317108,10.0,85.7,8.0,LOW,0.1982,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618642,618642,29.52,-0.09736659623511684,30.0,90.0,26.49,LOW,0.215,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618644,618644,48.56,-0.11840113019645204,60.0,90.0,45.25,MEDIUM,0.275,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618645,618645,37.13,-0.12432116306083801,60.0,90.0,36.83,MEDIUM,0.5294,1,Progress Stagnation,ELEVATED
618646,618646,35.71,-0.08483816337844197,30.0,57.9,31.05,LOW,0.0299,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618647,618647,43.65,-0.12182842464549609,60.0,90.0,41.64,MEDIUM,0.3288,0,Progress Stagnation,WATCH
618648,618648,3.53,-0.0885648564877109,,53.6,3.09,LOW,0.0497,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618649,618649,0.0,-0.09269353237239986,10.0,85.7,1.58,LOW,0.3207,0,Limited Adverse Evidence,WATCH
618650,618650,0.0,-0.08320327879085843,10.0,85.7,1.58,LOW,0.2012,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618651,618651,0.0,-0.07530629737886868,10.0,90.0,1.58,LOW,0.1956,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618652,618652,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618653,618653,78.43,0.04476461265396303,60.0,85.7,77.79,HIGH,0.1161,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618654,618654,34.52,-0.11817562708156709,60.0,90.0,34.91,MEDIUM,0.6711,1,Progress Stagnation,ELEVATED
618655,618655,3.9,-0.012962744992491448,10.0,85.7,4.45,LOW,0.0335,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618661,618661,0.36,-0.07545599929577973,10.0,90.0,1.84,LOW,0.2552,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618662,618662,0.0,-0.06685525412591847,10.0,77.1,1.58,LOW,0.0559,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618663,618663,0.0,-0.10557176094669912,10.0,90.0,1.58,LOW,0.0387,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618664,618664,0.14,-0.11189372269914932,30.0,90.0,4.84,LOW,0.0808,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618665,618665,0.0,-0.12228638634784811,10.0,56.4,1.58,LOW,0.1001,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618666,618666,0.0,-0.046364142988629786,10.0,85.7,1.58,LOW,0.0578,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618667,618667,0.0,-0.05460882804317452,10.0,90.0,1.58,LOW,0.2347,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618668,618668,0.0,-0.05229450738363883,10.0,90.0,1.58,LOW,0.1208,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618669,618669,0.0,-0.08218787858778431,10.0,85.7,1.58,LOW,0.2177,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618671,618671,0.0,-0.027070781817358447,10.0,90.0,1.58,LOW,0.0754,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618672,618672,0.0,-0.06091605941948808,10.0,90.0,1.58,LOW,0.1333,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618673,618673,28.95,-0.10361038861950078,30.0,90.0,26.07,LOW,0.0781,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618674,618674,28.67,-0.11073596328704827,30.0,90.0,25.86,LOW,0.0146,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618675,618675,0.0,-0.11543341736189167,10.0,90.0,1.58,LOW,0.334,0,Limited Adverse Evidence,WATCH
618676,618676,81.26,-0.13079880885291978,30.0,56.4,64.61,HIGH,0.0833,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618677,618677,30.18,-0.09634946574417996,30.0,90.0,26.97,LOW,0.0465,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618678,618678,49.65,-0.09662313945853562,60.0,90.0,46.06,MEDIUM,0.0748,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618680,618680,36.36,-0.09271331647819697,30.0,90.0,31.53,LOW,0.042,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618681,618681,13.09,-0.1047916958915196,30.0,90.0,14.38,LOW,0.0283,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618682,618682,34.87,-0.1181250072021578,60.0,85.7,35.17,MEDIUM,0.1623,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618684,618684,6.2,-0.11821108075396292,30.0,85.7,9.31,LOW,0.1818,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618685,618685,15.99,-0.11572779137053485,30.0,85.7,16.52,LOW,0.505,1,Limited Adverse Evidence,ELEVATED
618686,618686,10.85,-0.1131711568708283,30.0,85.7,12.73,LOW,0.3995,0,Limited Adverse Evidence,WATCH
618687,618687,23.6,-0.12855835041984232,30.0,90.0,22.13,LOW,0.2379,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618688,618688,0.0,-0.06850614198751942,10.0,90.0,1.58,LOW,0.1358,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618689,618689,100.0,-0.13102993963979293,,28.6,87.5,REVIEW_DATA,0.1398,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
618690,618690,10.65,-0.09238091700035017,10.0,85.7,9.43,LOW,0.4135,0,Limited Adverse Evidence,WATCH
618691,618691,7.3,-0.0699338545430559,10.0,90.0,6.96,LOW,0.2215,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618692,618692,100.0,-0.09430449611425196,60.0,56.4,83.16,CRITICAL,0.1527,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618693,618693,35.71,-0.1158578724322728,60.0,90.0,35.79,MEDIUM,0.1819,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618694,618694,5.0,-0.08861811155592952,30.0,90.0,8.42,LOW,0.0591,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618695,618695,56.41,-0.12911749611887752,30.0,56.4,46.3,MEDIUM,0.3914,0,Limited Adverse Evidence,WATCH
618696,618696,,-0.13049571252206366,,24.3,0.0,REVIEW_DATA,0.1002,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
618697,618697,11.27,-0.06233906081730872,30.0,90.0,13.04,LOW,0.3463,0,Limited Adverse Evidence,WATCH
618698,618698,90.14,-0.13014415785609434,60.0,52.1,75.89,HIGH,0.1745,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618699,618699,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618700,618700,57.64,-0.09560402096621429,60.0,90.0,51.95,HIGH,0.2526,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618701,618701,97.24,-0.12962706732568252,60.0,56.4,81.12,HIGH,0.7165,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
618702,618702,47.18,-0.0712129976438674,60.0,90.0,44.24,MEDIUM,0.1837,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618704,618704,35.57,-0.07823230646887147,60.0,85.7,35.68,MEDIUM,0.0624,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618705,618705,22.34,-0.07089352374539815,30.0,77.1,21.2,LOW,0.2707,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618706,618706,50.51,0.05027247138285684,60.0,85.7,57.22,HIGH,0.0643,0,Progress Stagnation; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
618707,618707,0.0,-0.08232266897814594,10.0,90.0,1.58,LOW,0.0887,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618708,618708,4.15,-0.021969634534712457,10.0,90.0,4.64,LOW,0.1116,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618709,618709,28.3,-0.0968159235923754,30.0,90.0,25.59,LOW,0.057,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618710,618710,35.71,-0.11125692574162649,60.0,90.0,35.79,MEDIUM,0.0404,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618711,618711,35.71,-0.09192204475280552,60.0,90.0,35.79,MEDIUM,0.0955,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618712,618712,17.12,-0.11040661994434192,30.0,90.0,17.35,LOW,0.3468,0,Limited Adverse Evidence,WATCH
618713,618713,0.0,-0.08741814473159815,10.0,90.0,1.58,LOW,0.2846,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618714,618714,0.28,-0.10993627417460966,30.0,90.0,4.94,LOW,0.2381,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618715,618715,14.3,-0.112885107709434,30.0,90.0,15.27,LOW,0.5726,1,Limited Adverse Evidence,ELEVATED
618716,618716,6.76,-0.10837350778198246,30.0,90.0,9.72,LOW,0.0626,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618717,618717,0.07,-0.09739476314075546,30.0,90.0,4.79,LOW,0.109,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618718,618718,0.0,-0.04942620270716436,10.0,90.0,1.58,LOW,0.1523,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618719,618719,0.0,-0.08952131235967609,10.0,90.0,1.58,LOW,0.2287,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618720,618720,0.0,-0.10164021819579261,10.0,90.0,1.58,LOW,0.2534,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618721,618721,0.0,-0.10602148717019161,10.0,90.0,1.58,LOW,0.2404,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618722,618722,0.0,-0.08381327221160634,10.0,90.0,1.58,LOW,0.2912,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618723,618723,0.0,-0.09711236202623835,10.0,90.0,1.58,LOW,0.1853,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618724,618724,0.15,-0.07481001315292224,10.0,90.0,1.69,LOW,0.1899,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618725,618725,0.14,-0.04895743527135943,10.0,90.0,1.68,LOW,0.1127,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618726,618726,5.12,-0.06847370260616958,10.0,90.0,5.35,LOW,0.1375,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618727,618727,5.38,-0.07504042770884312,10.0,90.0,5.54,LOW,0.1605,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618728,618728,5.76,-0.09821017546315303,10.0,85.7,5.82,LOW,0.4173,0,Limited Adverse Evidence,WATCH
618729,618729,45.77,-0.0779103050760252,,53.6,40.05,MEDIUM,0.0432,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618730,618730,3.99,-0.08811989445074592,30.0,57.9,7.68,LOW,0.029,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618731,618731,10.9,-0.08015594793027725,,49.3,9.54,LOW,0.0359,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618732,618732,40.81,-0.08806658804923195,30.0,57.9,34.81,MEDIUM,0.0789,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618733,618733,43.74,-0.07729503149427525,,53.6,38.27,MEDIUM,0.0455,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618734,618734,9.0,-0.0705158679228633,10.0,90.0,8.21,LOW,0.1616,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618735,618735,40.34,-0.10553857438263248,60.0,90.0,39.2,MEDIUM,0.1051,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618736,618736,0.0,-0.11191289523327769,10.0,85.7,1.58,LOW,0.3022,0,Limited Adverse Evidence,WATCH
618737,618737,57.14,0.08648202651897796,60.0,90.0,62.1,HIGH,0.014,0,High Expenditure Progress Gap; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618738,618738,14.37,-0.04679431261973255,30.0,90.0,15.33,LOW,0.5027,1,Limited Adverse Evidence,ELEVATED
618739,618739,1.66,-0.0962594370986507,10.0,90.0,2.8,LOW,0.2311,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618740,618740,2.19,-0.09703944988303781,10.0,90.0,3.19,LOW,0.1483,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618741,618741,19.49,-0.06899678849929358,30.0,90.0,19.1,LOW,0.2356,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618742,618742,30.08,-0.08246842361414103,30.0,77.1,26.9,LOW,0.1878,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618743,618743,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618744,618744,31.91,-0.0989611247361114,60.0,90.0,32.99,MEDIUM,0.1355,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618745,618745,80.47,-0.1308996844863357,30.0,56.4,64.03,HIGH,0.1298,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618746,618746,68.16,-0.06522923955166543,30.0,90.0,54.96,HIGH,0.0646,0,High Cost Escalation,LOW_PREDICTIVE_SIGNAL
618747,618747,65.97,-0.07689119240511583,60.0,90.0,58.08,HIGH,0.1119,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618748,618748,100.0,-0.13135685269033343,60.0,56.4,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618749,618749,59.76,-0.12506915567690702,30.0,60.7,48.77,MEDIUM,0.1676,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618751,618751,36.91,-0.12643484302749586,60.0,90.0,36.67,MEDIUM,0.6296,1,Progress Stagnation,ELEVATED
618754,618754,5.95,-0.04888982034758865,10.0,85.7,5.96,LOW,0.0874,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618755,618755,0.0,-0.10544041239481938,10.0,52.1,1.58,LOW,0.0526,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618756,618756,0.0,-0.10085186053592765,10.0,90.0,1.58,LOW,0.0356,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618757,618757,40.84,-0.09012029302989405,60.0,85.7,39.57,MEDIUM,0.3737,0,Progress Stagnation,WATCH
618758,618758,1.8,-0.07349475359719249,10.0,85.7,2.91,LOW,0.0822,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618759,618759,38.11,-0.12108856445077398,60.0,90.0,37.55,MEDIUM,0.2013,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618760,618760,100.0,-0.13271242338123995,60.0,56.4,83.16,CRITICAL,0.3057,0,Progress Stagnation,WATCH
618761,618761,23.32,-0.11711613233037865,30.0,90.0,21.92,LOW,0.0968,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618762,618762,35.71,-0.09884971377943658,60.0,85.7,35.79,MEDIUM,0.1155,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618764,618764,49.87,-0.12134518645122483,60.0,90.0,46.22,MEDIUM,0.3563,0,Progress Stagnation,WATCH
618765,618765,45.7,-0.09891868514311492,60.0,90.0,43.15,MEDIUM,0.1056,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618766,618766,0.0,-0.06533905094407955,10.0,85.7,1.58,LOW,0.1868,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618768,618768,22.19,-0.051114199977664865,30.0,77.1,21.09,LOW,0.2642,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618769,618769,2.48,-0.07741119701510751,10.0,90.0,3.41,LOW,0.1862,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618770,618770,95.46,-0.13508442827029982,60.0,56.4,79.81,HIGH,0.6306,1,Progress Stagnation,ELEVATED
618771,618771,96.25,-0.13055008704058324,60.0,56.4,80.39,HIGH,0.2513,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618772,618772,29.97,-0.09984304166975566,30.0,90.0,26.82,LOW,0.0167,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618773,618773,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618774,618774,100.0,-0.13135685269033343,60.0,56.4,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618775,618775,0.0,-0.07590728877456143,10.0,90.0,1.58,LOW,0.3943,0,Limited Adverse Evidence,WATCH
618776,618776,8.83,-0.04254233903230226,10.0,85.7,8.09,LOW,0.1246,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618777,618777,35.71,-0.047938720381418165,60.0,90.0,35.79,MEDIUM,0.3655,0,Progress Stagnation,WATCH
618778,618778,39.64,-0.11745602380992132,60.0,90.0,38.68,MEDIUM,0.1571,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618779,618779,90.14,-0.13172692676708836,60.0,56.4,75.89,HIGH,0.2677,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618782,618782,0.0,-0.12238734304927285,10.0,85.7,1.58,LOW,0.2094,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618783,618783,0.0,-0.10824175809127518,10.0,85.7,1.58,LOW,0.2763,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618784,618784,35.71,-0.1293145113046597,60.0,85.7,35.79,MEDIUM,0.4974,0,Progress Stagnation,WATCH
618785,618785,37.3,-0.12039691051328427,30.0,90.0,32.22,LOW,0.2329,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618786,618786,28.47,-0.045879491475173395,10.0,85.7,22.56,LOW,0.2415,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618787,618787,50.16,-0.1024921247665933,60.0,90.0,46.43,MEDIUM,0.1098,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618788,618788,52.49,-0.10369173115735347,60.0,90.0,48.15,MEDIUM,0.2326,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618789,618789,100.0,-0.13224011681138098,,28.6,87.5,REVIEW_DATA,0.171,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
618790,618790,5.13,-0.0910566946044516,10.0,77.1,5.36,LOW,0.2157,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618791,618791,7.85,-0.05268373965230161,10.0,90.0,7.36,LOW,0.1812,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618792,618792,35.71,-0.09514528979708481,60.0,90.0,35.79,MEDIUM,0.0958,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618793,618793,11.83,-0.0998417775304814,10.0,85.7,10.3,LOW,0.0707,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618794,618794,35.71,-0.09851003654460938,60.0,90.0,35.79,MEDIUM,0.0853,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618795,618795,34.84,-0.07727285800102446,30.0,90.0,30.41,LOW,0.2147,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618796,618796,35.85,-0.10588148836046529,60.0,90.0,35.89,MEDIUM,0.4402,0,Progress Stagnation,WATCH
618797,618797,0.0,-0.02769014771935968,10.0,90.0,1.58,LOW,0.0502,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618798,618798,0.49,-0.10842494871937275,30.0,90.0,5.1,LOW,0.0491,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618799,618799,18.17,-0.09036217799115287,30.0,90.0,18.13,LOW,0.1155,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618800,618800,31.56,-0.10221788884424743,60.0,90.0,32.73,MEDIUM,0.5665,1,Progress Stagnation,ELEVATED
618801,618801,29.59,-0.10468622989925647,30.0,90.0,26.54,LOW,0.6093,1,Limited Adverse Evidence,ELEVATED
618803,618803,28.33,-0.10919007246363743,30.0,90.0,25.61,LOW,0.1563,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618804,618804,27.3,-0.11162594293015471,30.0,90.0,24.85,LOW,0.3598,0,Limited Adverse Evidence,WATCH
618805,618805,19.08,-0.08202995308207339,30.0,85.7,18.8,LOW,0.0992,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618806,618806,35.71,-0.12943845589946074,60.0,85.7,35.79,MEDIUM,0.4057,0,Progress Stagnation,WATCH
618807,618807,14.13,-0.07954878253779113,10.0,90.0,11.99,LOW,0.1116,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618808,618808,17.12,-0.11299891915725713,30.0,85.7,17.35,LOW,0.6565,1,Limited Adverse Evidence,ELEVATED
618809,618809,32.55,-0.11218972995662863,30.0,90.0,28.72,LOW,0.5472,1,Limited Adverse Evidence,ELEVATED
618810,618810,22.26,-0.121666381360934,30.0,90.0,21.14,LOW,0.3436,0,Limited Adverse Evidence,WATCH
618811,618811,8.66,-0.06573223694320973,10.0,90.0,7.96,LOW,0.0421,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618812,618812,23.7,-0.08392570428750812,30.0,85.7,22.2,LOW,0.4406,0,Limited Adverse Evidence,WATCH
618813,618813,21.45,-0.0882877259585057,30.0,85.7,20.54,LOW,0.3573,0,Limited Adverse Evidence,WATCH
618814,618814,41.82,-0.06775373400357171,60.0,85.7,40.29,MEDIUM,0.1225,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618815,618815,0.0,-0.09030916360208702,10.0,85.7,1.58,LOW,0.0756,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618816,618816,3.44,-0.08054436702539158,30.0,85.7,7.27,LOW,0.2998,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618817,618817,12.51,-0.10883644657071001,30.0,90.0,13.95,LOW,0.7319,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
618818,618818,25.92,-0.06059032006400705,30.0,85.7,23.84,LOW,0.3933,0,Limited Adverse Evidence,WATCH
618819,618819,100.0,-0.13137614243589457,60.0,56.4,83.16,CRITICAL,0.2599,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618820,618820,34.15,-0.11021775894805602,30.0,90.0,29.9,LOW,0.0836,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618821,618821,2.05,-0.08952918860108572,10.0,90.0,3.09,LOW,0.0619,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618822,618822,4.37,-0.10065444886605363,30.0,85.7,7.96,LOW,0.132,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618823,618823,0.0,-0.10458655846773784,10.0,85.7,1.58,LOW,0.4758,0,Limited Adverse Evidence,WATCH
618824,618824,0.0,-0.11364844909589722,10.0,85.7,1.58,LOW,0.2814,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618825,618825,34.35,-0.0978132790283413,60.0,90.0,34.78,MEDIUM,0.2813,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618826,618826,29.09,-0.12177101406907181,30.0,90.0,26.17,LOW,0.0558,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618827,618827,0.0,-0.0771257660148722,10.0,90.0,1.58,LOW,0.1426,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618828,618828,99.61,-0.13478046865857085,60.0,56.4,82.87,HIGH,0.3961,0,Progress Stagnation,WATCH
618829,618829,91.12,-0.1335526747122166,60.0,56.4,76.61,HIGH,0.2904,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618830,618830,41.3,-0.12446854747881247,60.0,90.0,39.91,MEDIUM,0.422,0,Progress Stagnation,WATCH
618831,618831,18.95,-0.08820543975842088,30.0,85.7,18.7,LOW,0.6673,1,Limited Adverse Evidence,ELEVATED
618832,618832,5.98,-0.07490785095300262,10.0,85.7,5.99,LOW,0.1044,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618833,618833,100.0,-0.12299738126929544,60.0,60.7,83.16,CRITICAL,0.1829,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618834,618834,100.0,-0.13158792662514363,60.0,56.4,83.16,CRITICAL,0.1259,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618835,618835,100.0,-0.13135685269033343,60.0,56.4,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618836,618836,18.88,-0.07932730182418568,30.0,90.0,18.65,LOW,0.6435,1,Limited Adverse Evidence,ELEVATED
618837,618837,18.1,-0.09853236089260331,30.0,90.0,18.07,LOW,0.3169,0,Limited Adverse Evidence,WATCH
618838,618838,28.67,-0.09034558844043578,30.0,90.0,25.86,LOW,0.0956,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618839,618839,100.0,-0.13135685269033343,60.0,56.4,83.16,CRITICAL,0.1259,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618840,618840,56.93,-0.08774573192689478,60.0,90.0,51.42,MEDIUM,0.1423,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618841,618841,26.54,-0.07914574195819402,30.0,90.0,24.29,LOW,0.0516,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618842,618842,46.91,-0.07726734906196481,,53.6,41.05,MEDIUM,0.0179,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618843,618843,7.06,-0.058319462403419564,10.0,90.0,6.78,LOW,0.1578,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618844,618844,35.71,-0.1007229479203623,60.0,85.7,35.79,MEDIUM,0.159,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618845,618845,35.71,-0.0871742324480484,60.0,90.0,35.79,MEDIUM,0.2471,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
